cust_id,jan_month_spending,jan_month_freq,feb_month_spending,feb_month_freq,mar_month_spending,mar_month_freq,apr_month_spending,apr_month_freq,may_month_spending,may_month_freq,jun_month_spending,jun_month_freq,jul_month_spending,jul_month_freq,aug_month_spending,aug_month_freq,sep_month_spending,sep_month_freq,oct_month_spending,oct_month_freq,nov_month_spending,nov_month_freq,dec_month_spending,dec_month_freq,Monday_spending,Tuesday_spending,Wednesday_spending,Thursday_spending,Friday_spending,Saturday_spending,Sunday_spending,discount_freq,product_types,discount_rate,total_spending,total_freq
35009936,796.11,21,779.26,24,880.93,25,1137.41,30,1024.74,30,507.15,20,406.8,11,589.93,14,361.83,10,326.46,12,431.05,15,686.19,14,674.36,1598.39,1547.13,1453.36,924.03,1117.48,613.11,0.345238095,946,0.205622863,7927.86,0.309589041
35359799,437.62,18,413.81,14,683.48,16,918.64,18,559.6,20,503.57,18,803.61,24,646.49,21,631.86,20,682.56,18,672.79,16,870.65,20,654.37,1346.52,787.88,1736.39,1559.12,900.66,839.74,0.366739288,813,0.205145787,7824.68,0.305479452
36739858,325.56,23,327.9,24,413.43,26,515.79,31,422.26,31,346.89,32,442.42,30,511.64,37,422.74,27,449.07,38,412.38,31,657.22,34,618.94,918.85,753.33,861.84,794.14,895.39,404.81,0.252627628,890,0.115950892,5247.3,0.498630137
36829902,789.45,31,772.99,30,951.39,28,924.76,29,913.97,32,758.48,26,798.45,31,353.51,14,514.51,19,677.66,26,622.89,25,551.74,15,1153.27,1219.97,1120.43,1452.82,1242.01,1389.18,1052.12,0.42665549,1182,0.232672035,8629.8,0.419178082
37019819,554.39,43,589.91,45,806.46,51,680.28,42,648.6,41,650.21,46,645.98,46,592.27,48,584.14,43,405.77,29,716.17,45,810.95,45,1209.87,1451.01,1497.99,1450.23,1424.83,193.06,458.14,0.264874394,610,0.15141728,7685.13,0.717808219
37359574,584.19,19,419.05,10,527.14,10,672.35,11,364.89,12,548.77,13,955.42,18,1128.12,25,949.85,29,1233.52,28,605.02,23,1367.63,33,925.82,623.39,313.12,555.67,673.13,5471.92,792.9,0.282068063,932,0.164601822,9355.95,0.316438356
37449943,659.06,33,916.54,26,466.48,31,1013.42,27,642.89,20,940.51,35,838.45,33,619.49,32,813.31,40,843.05,31,662.69,33,1068.92,38,807.42,1002.31,1141.75,1366.71,1898.74,1646.78,1621.1,0.412545917,1131,0.205684515,9484.81,0.519178082
37719816,435.93,24,556.28,34,747.19,30,865.48,31,906.58,37,648.68,33,634.1,38,747.47,38,565.23,28,692.81,34,866.41,43,506.28,34,978.62,1906.84,1449.55,1038.72,1549.78,815.56,433.37,0.389305589,1016,0.177526715,8172.44,0.553424658
38149980,635.19,30,764.33,32,572.7,25,691.07,28,676.16,19,421.42,24,439,19,413.43,14,739.02,27,735.69,26,913.27,34,736.3,28,665.97,1040.85,1462.72,867.02,1276.39,1624.45,800.18,0.44107322,1579,0.207358911,7737.58,0.419178082
38479729,596.31,14,469.12,17,957.4,22,259.68,7,662.92,12,288.06,12,402.31,10,407.37,14,714.01,17,908.2,22,1236.59,38,1950.42,36,897.98,1339.47,1298.68,1310.26,1469.03,1399.57,1137.4,0.21077042,1055,0.113775518,8852.39,0.302739726
38839808,605.11,29,652.94,31,762.37,35,656.07,26,612.36,27,825.35,33,853.51,29,760.29,27,562.1,22,504.02,22,681.96,27,887.68,32,652.66,2047.33,728.89,2120.28,880.2,1348.78,585.62,0.309992879,921,0.168973319,8363.76,0.465753425
38959697,783.91,17,654.24,17,1050.98,16,939.25,15,783.81,16,890.54,26,996.71,24,1001.15,21,788.16,17,1027.02,22,1101.15,21,1195.17,20,672.11,1741.23,1409.66,1936.33,1971.79,2219.12,1261.85,0.371081254,907,0.194369397,11212.09,0.317808219
39209838,502.48,18,472.45,19,842.06,23,630.66,18,627.7,17,421.05,17,343.51,13,550.29,17,497.73,18,415,16,533.37,15,673.26,19,842.6,1108.17,946.06,1138.86,847.12,983.87,642.88,0.359086329,1262,0.18428713,6509.56,0.287671233
39789916,416.88,31,586.6,28,573.25,28,466.8,26,588.8,28,524.68,27,502.41,37,302.79,18,543.05,29,576.05,35,545.4,30,986.63,35,770.89,983.77,784.5,779.38,967.25,929.11,1398.44,0.332871493,764,0.149257552,6613.34,0.482191781
39899981,556.75,33,552.9,30,549.86,30,667.2,34,697.19,42,541.71,33,767.27,37,462.57,20,644.93,40,596.43,34,501.3,26,504.82,28,936.46,816.97,895.45,796.71,798.47,2632.74,166.13,0.228214665,819,0.110314292,7042.93,0.530136986
40479884,753.81,29,566.88,19,803.72,20,1039.86,25,650.51,23,657.61,24,723.02,24,688.05,27,819.14,26,731.24,22,561.39,25,766.47,29,251.31,697.36,720.8,598.62,784.51,4730.02,979.08,0.385304659,1350,0.20670476,8761.7,0.401369863
40719950,532.03,33,471.19,26,446.38,28,455.01,28,569.55,27,481.2,27,578.38,38,431.7,28,359.07,22,369.69,24,454.17,28,701.41,31,397.68,897.18,827.2,905.62,1104.36,752.83,964.91,0.318775901,1098,0.177899419,5849.78,0.465753425
40989640,444.52,30,384.79,38,602.26,48,581.47,41,648.98,32,535.27,37,351.98,38,557.38,40,452.28,36,441.67,43,449.64,38,1085.55,27,739.43,1525.06,759.92,721.23,488.16,851.99,1450,0.240088106,841,0.141573928,6535.79,0.61369863
41399849,393.51,37,398.08,34,642.9,34,569.22,29,612.75,37,536.72,35,468.6,30,657.87,33,448.8,22,465.35,30,453.04,31,621.46,32,771.34,862.01,889.15,794.17,1398.95,1428.97,123.71,0.408393866,866,0.210929141,6268.3,0.526027397
41459822,603.22,48,633.11,44,980.84,43,782.11,45,964.71,46,761.65,48,942.24,55,941.1,45,666.71,45,687.2,46,1040.17,53,1312.06,45,528.76,1658.96,1439.82,942.39,1685.41,1327.29,2732.49,0.338050043,1417,0.184797178,10315.12,0.771232877
41579936,864.7,33,639.33,26,1088.72,36,948,37,1090.47,34,807.98,32,907.49,39,901.03,38,864.22,42,984.36,40,836.5,36,857.45,33,1074.94,1560.01,1614.13,1884.27,1490.03,2814.74,352.13,0.319335938,1225,0.141343245,10790.25,0.583561644
41709604,526.42,22,686.65,32,1284.58,45,1940.51,44,1011.42,43,812.36,27,862.13,29,977.19,33,865.65,40,1047.27,38,931.41,34,1419.25,37,1405.76,2497,1777.43,1710.44,1769.23,1686.42,1518.56,0.288404133,1149,0.170950091,12364.84,0.580821918
41709665,681.22,30,547.07,32,834.02,28,807.35,24,814.31,34,1010.57,31,682.23,22,882.1,30,910.44,34,874.99,36,900.07,30,846.59,26,810.3,2085.21,2495.62,803.1,2345.13,712.25,539.35,0.353213909,1376,0.158503779,9790.96,0.489041096
41769844,418.54,22,570.45,35,685.47,38,714.7,34,705.78,36,646.51,37,599.85,38,588.09,19,478.85,25,510.54,31,672.53,39,775.77,35,872.29,1077.09,1090.91,1039.88,1249.2,1375.67,662.04,0.318566933,1062,0.152238655,7367.08,0.532876712
42189845,435.23,30,558.78,29,733.16,32,603.37,30,615.03,29,698.62,31,618.95,38,461.27,28,492.91,25,612.42,31,748.63,40,409.09,31,134.54,666.47,3784.42,1005.77,758.78,429.19,208.29,0.360404624,951,0.209116016,6987.46,0.512328767
42469999,697.06,21,826.18,20,1038.76,25,934.51,20,1139.2,22,813.01,22,1073.32,19,1090.81,25,997.24,24,810.13,23,878.49,21,946.99,22,357.77,3919.93,919.98,721.96,3058.73,1313.72,953.61,0.454545455,1170,0.192545023,11245.7,0.361643836
42529970,367.97,32,581.48,30,745.27,34,647.08,27,849.57,33,455.77,29,851.92,36,572.88,33,494.97,23,379.91,26,721.07,29,1144.82,37,1163.16,918.78,774.22,823.29,1514.04,1163.42,1455.8,0.262241888,1233,0.129429344,7812.71,0.505479452
43169706,764.13,33,529.12,26,876.38,38,627.28,26,727.99,24,451.92,23,646.42,30,274.7,13,563.91,21,703.62,30,674.32,25,848.75,27,1328.82,968.93,904.63,1195.66,1109.07,1097.09,1084.34,0.276655202,1137,0.142351029,7688.54,0.432876712
43259821,446.55,23,513.95,25,883.03,33,939.18,28,504.69,26,476.12,29,480.79,24,628.24,25,440.6,19,499.48,22,549.51,22,853.51,23,566.07,1600.97,1152.43,1194.64,2073.9,213.43,414.21,0.367630058,1248,0.180870073,7215.65,0.409589041
43659803,682.33,38,843.83,33,562.57,24,975.41,28,744.36,21,609.96,24,755.11,24,990.32,39,801.27,30,657.59,21,661.26,22,1222.23,33,248.13,771.01,607.89,603.23,660.6,1740.46,4874.92,0.401495677,1152,0.209554947,9506.24,0.461643836
43769997,1104.04,42,1048.29,37,1426.14,41,1301.18,39,1160.59,35,611.27,27,923.52,29,851.07,28,1032.89,36,956.55,34,885.94,29,1179.45,23,950.58,1849.73,1320.3,1898.85,2252.81,2474,1734.66,0.372427665,1939,0.190591194,12480.93,0.547945205
44099964,510.9,24,338.49,21,558.66,25,488.06,24,623.27,24,468.46,23,438.12,28,516.72,30,393.33,21,637.35,30,466.6,26,613.18,31,233.11,1981.1,777.18,584.91,572.38,1130.37,774.09,0.497121402,1471,0.24877757,6053.14,0.420547945
44169595,556.91,34,376.24,27,714.64,37,727.62,31,507.5,33,426.69,26,436.53,33,413.04,23,271.88,17,406.96,26,440.03,29,630.52,24,536.79,1408.12,701.43,769.26,884.06,1433.56,175.34,0.405224594,978,0.192639891,5908.56,0.465753425
44529936,954.62,39,839.61,34,871.02,33,1103.04,39,956.39,38,982.29,42,1084.88,38,589.72,26,795.74,37,544.63,24,750.96,31,903.26,30,1074.12,1799.4,1482,1200.31,1794.47,2059.59,966.27,0.325785089,812,0.174419493,10376.16,0.563013699
44579896,681.42,19,798.56,23,712.94,22,942.45,21,611.18,22,621.13,18,672.8,24,688,27,602.47,24,652.29,20,623.39,19,876.29,25,402.33,906.04,905.26,683.43,484.24,4950.05,151.57,0.458187074,1538,0.229551077,8482.92,0.361643836
45029889,619.66,24,803.85,28,910.65,27,775.13,30,522.85,29,910.59,31,767.16,24,628.57,26,715.09,27,580.6,29,748.01,24,1199.92,22,1811.08,701.59,1137.06,809.07,1191.46,1853.6,1678.22,0.380695444,1143,0.175700339,9182.08,0.439726027
45550000,567.66,32,576.7,32,712.14,30,640.58,31,879.69,37,683.84,36,684.67,31,501.32,18,546.67,32,576.24,32,603.27,29,590.92,27,970.3,1367.55,1095.79,1346.27,1684.76,597.32,501.71,0.357120791,872,0.149207328,7563.7,0.502739726
45639598,584.04,36,574.45,33,577.16,34,691.8,39,795.52,50,686.99,42,726.53,42,557.58,34,627.03,36,414.42,22,552.64,30,824.39,33,469.24,711.77,553.12,791.11,749.24,3507.25,830.82,0.42769313,1212,0.231790398,7612.55,0.590410959
46029903,689.25,53,779.29,52,806.91,56,1050.24,57,860.55,55,847.13,57,676.32,56,882.25,59,892.91,55,723.33,59,827.67,58,961.3,59,1113.01,1075,1106.37,1093.83,1261.01,3138.26,1209.67,0.219496553,865,0.098838703,9997.15,0.926027397
46619809,531.62,20,875.13,21,875.61,21,1215.88,24,1232.68,29,1021.26,29,970.91,16,445.79,10,181.54,7,32.57,4,137.45,4,588.43,15,536.62,571.37,618.05,320.03,1795.42,2117.39,2149.99,0.41064199,1458,0.2048428,8108.87,0.273972603
46869946,301.78,19,529.16,30,464.13,23,798.7,36,735.04,37,645.63,30,837.1,43,510.6,30,563.49,25,429.68,24,603.7,30,779.32,30,1163.19,912.58,917.39,1149.81,853.88,881.57,1319.91,0.2947824,1075,0.178634757,7198.33,0.489041096
47099981,492.72,19,441.16,19,273.31,11,420.4,16,743.31,27,494.99,21,579.18,27,543.05,28,456.35,25,667.63,27,676.4,19,626.32,23,662.74,1095.43,1512.95,898.83,1087.96,643.46,513.45,0.38794659,868,0.183347719,6414.82,0.35890411
47499959,172.66,14,244.09,16,320.23,15,395.99,23,330.91,19,697.84,26,597.38,32,660.09,30,549.18,20,382.23,24,409.72,16,841.14,33,354.42,1030.72,679.67,826.12,955.03,937.44,818.06,0.330430328,730,0.219328296,5601.46,0.367123288
47779590,752.69,26,1024.73,34,1114.73,34,1106.8,31,1045.15,27,944.94,26,863.68,28,982.49,32,846.47,34,1151.01,34,958.52,33,1560.25,31,960.17,2419.64,1776.33,1406.91,2415.34,2318.48,1054.59,0.355572261,1468,0.177594051,12351.46,0.506849315
48419908,541.64,17,699.17,18,705.66,25,1014.57,17,841.56,27,653.92,20,662.91,17,468.19,20,682.05,18,550.88,20,1180.66,23,925.3,24,394.11,1308.04,2478.24,1179.86,711.21,2498.72,356.33,0.41174921,1438,0.233835154,8926.51,0.336986301
48469840,872.82,41,539.13,32,644.37,33,576.82,24,559.93,25,695.18,29,527.74,20,849.81,28,627.67,25,834.91,33,479.57,25,822.92,31,1394.09,1416.52,1151.09,746.75,846.1,1256.16,1220.16,0.345549738,1360,0.164258925,8030.87,0.473972603
48589590,499.02,15,540.7,18,702.89,21,767.72,23,1059.68,30,664.12,23,843.73,29,880.5,30,711.91,24,975.37,33,990.42,41,528.8,24,814.89,811.8,872.24,883.58,2092.77,2071.78,1617.8,0.367526377,668,0.183688484,9164.86,0.426027397
48919804,478.05,16,363.91,13,385.49,20,484.53,23,631.36,23,326.59,21,559.38,22,439.27,23,596.51,22,528.43,20,456.82,26,426.9,23,784.53,385.94,333.68,406.68,245.63,1311.95,2208.83,0.32062966,730,0.157891926,5677.24,0.345205479
49229919,444.57,16,458.2,19,645.33,22,532.98,20,583.97,20,410.63,16,389.85,17,438.11,23,232.74,16,354.45,21,469.44,25,407.88,18,317.07,656.3,918.77,624.25,543.16,1256.28,1052.32,0.387178558,939,0.208014352,5368.15,0.319178082
49639781,491.82,38,460.54,30,498.05,34,524.15,36,690.01,48,472.48,33,590.33,41,499.96,39,540.71,32,680.7,45,683.46,45,1030.91,54,701.35,1126.87,925.69,1117.89,1148.45,1266.73,876.14,0.178661088,965,0.082539337,7163.12,0.650684932
49729853,660.98,31,563.33,28,646.83,27,683.56,29,755.03,28,694.07,36,760.43,35,728.38,38,567.35,32,756.9,35,739.84,30,629.11,27,630.32,1124.28,1069.01,936.88,1270.32,1928.33,1226.67,0.256923077,1133,0.129369209,8185.81,0.515068493
49939988,374.33,24,268.29,13,534.89,16,542.33,26,519.53,28,477.46,25,267.34,13,311.5,11,462.98,22,508.18,23,635.14,27,734.91,25,625.21,613.23,841.25,773.54,1257.12,1101.17,425.36,0.353004873,1116,0.184110883,5636.88,0.346575342
50359965,485.57,53,604.32,51,605.17,50,743.42,47,757.78,53,545.96,45,558.71,39,552.07,37,505.62,44,395.23,45,622.51,49,629.6,44,919.07,1378.89,979.53,872.21,756.12,1019.02,1081.12,0.356912385,1405,0.196083899,7005.96,0.763013699
50479834,477.87,26,583.24,26,460.7,22,492.83,17,726.38,21,587.11,21,471.29,19,493.91,20,498.77,20,476.32,19,396.82,20,559.5,18,3835.24,479.95,168.82,751.13,631.57,233.43,124.6,0.33646813,1010,0.154733081,6224.74,0.34109589
50489953,410,27,481.07,32,193.71,31,547.49,33,223.47,22,476.55,33,449.43,40,474.15,29,609.6,30,356.18,28,517.55,41,626.37,32,712.8,624.54,505.18,706.47,753.47,644.25,1418.86,0.266336634,703,0.140156438,5365.57,0.517808219
50759829,788.64,21,661.8,21,855.08,20,766.71,21,890.04,24,538.46,21,908.71,25,676.77,22,728.92,20,748.14,29,845.88,26,916.99,22,340.4,1930.77,1267.38,1799.07,2132.77,1366.04,489.71,0.325668117,996,0.12927943,9326.14,0.37260274
50769763,414.14,13,394.71,15,362.41,14,459.54,20,422.31,22,760.23,24,354.42,21,748.04,22,517.43,18,203.21,17,257.89,18,551.48,22,324.48,706.05,584.18,697.88,861.18,1652.23,619.81,0.294117647,825,0.158683199,5445.81,0.309589041
51079908,700.81,20,713.44,20,1052.57,22,1133.29,25,928.51,23,783.3,22,850.21,23,847.56,28,700.2,21,785.14,27,955.35,24,591.14,20,129.15,3266.41,1084.69,684.24,1845.79,2573.69,457.55,0.455174117,1189,0.208817669,10041.52,0.376712329
51099907,247.92,16,317.8,18,497.31,23,495.07,20,392.09,24,704.18,25,441.23,21,576.64,29,657.82,22,378.73,21,439.72,23,417.8,21,767.67,623.47,704.02,820.25,699.71,989.43,961.76,0.298119122,966,0.154182204,5566.31,0.360273973
51729948,495.5,23,525.04,28,1093.19,36,858.37,35,708.88,34,723.3,34,717.89,31,561.3,25,845.22,30,689.35,25,680.06,29,847.01,25,291.83,1652.73,1124.24,910.24,1425.58,1716,1624.49,0.371563364,1651,0.194766462,8745.11,0.48630137
51749812,511.8,31,563.73,33,740.36,32,787.21,27,561.64,23,639.07,38,463.71,26,403.41,25,383.25,32,538.89,38,496.98,36,527.83,40,633.7,1156.13,931.79,1233.73,1052.32,850.9,759.31,0.39164557,1133,0.184355311,6617.88,0.521917808
52039852,455.92,9,569.36,13,513.42,10,510.35,8,825.23,25,994.19,31,884.82,29,876.66,32,721.84,29,744.89,28,759.04,25,886.83,32,1575.55,809.24,700.91,571.74,1134.45,2184.26,1766.4,0.289931703,1250,0.172164235,8742.55,0.371232877
53139937,824.07,36,514.4,31,846.01,33,666.44,34,622.37,39,620.62,37,623.99,29,742.71,26,809.83,39,720.85,38,709.47,39,657.11,27,961.89,2092.6,2149.12,1444.97,1489.61,134.64,85.04,0.354077735,936,0.184597253,8357.87,0.55890411
53179975,708.61,32,561.51,29,1127.92,38,1386.89,32,1278.6,38,817.39,29,697.03,27,774.22,30,810.95,28,734.34,31,683.24,27,1014.07,32,983.45,2196.05,2120.42,1926.31,1866.29,569,933.25,0.352122987,962,0.169150382,10594.77,0.510958904
53709984,602.9,34,528.68,31,708.82,32,861.19,37,666.05,32,763.56,36,474.59,22,700.86,38,569.19,28,570.97,25,614.06,32,539.37,22,1184.61,1188.74,1336.68,1007.67,985.51,960.5,936.53,0.304960967,1160,0.18361963,7600.24,0.505479452
54069996,744.99,33,787.92,30,814.21,28,803.01,26,781.49,37,745.4,37,665.82,32,872.63,40,819.22,34,730.29,32,750.98,33,843.93,38,720.86,1580.49,1105.14,1094.53,1524.29,2124.71,1209.87,0.285913853,981,0.131720318,9359.89,0.547945205
54679990,480.83,33,516.91,28,664.71,26,556.78,31,574.65,31,439.38,28,758.82,35,672.26,24,470.95,30,513.6,28,472.61,30,507.91,27,388.44,917.83,1122.73,823.53,765.67,1637.12,974.09,0.444412107,1029,0.221838128,6629.41,0.480821918
54939758,876.33,23,755.91,26,1153.97,26,981.66,23,1126.45,20,759.97,18,818.79,22,928.67,23,592.18,21,636.22,18,642.2,19,674.72,16,174.05,2015.25,2046.29,1351.21,1427.46,1545.91,1386.9,0.433673469,1156,0.216724819,9947.07,0.349315068
55169787,831.61,32,774.96,32,601.54,28,1106.97,32,752.05,28,600.69,24,477.5,15,608.21,33,705.12,30,839.17,35,694.64,29,815.7,31,678.35,1059.02,866.76,1093.53,1084.6,2169.49,1856.41,0.321715145,1232,0.182595768,8808.16,0.478082192
55699764,938.92,57,965.07,54,1271.43,61,890.23,39,855.29,43,981.16,53,1004.54,57,977.65,48,1090.45,55,1147.91,59,1106.98,59,1040.91,58,1511.76,1725.99,1654.28,1705.63,1723.68,2552.51,1396.69,0.210855313,1400,0.11582984,12270.54,0.880821918
55719937,753.96,34,837.49,28,840.68,35,743.65,31,841.09,30,855.02,35,659.62,32,763.41,31,607.8,27,788.48,32,859.04,33,807,30,1671.68,1067.23,1449.29,1611.52,1782.7,966.59,808.23,0.223002038,1288,0.112387273,9357.24,0.517808219
56659977,727.91,36,476.36,24,741.02,32,722.44,29,642.72,34,464.86,29,596.98,30,216.74,18,446.51,30,623.29,32,637.1,34,914.06,43,770.98,1236.72,1339.54,1276.92,1449.92,678.71,457.2,0.314513908,1368,0.162179498,7209.99,0.508219178
56969964,787.15,22,983.07,24,778.08,23,820.32,26,821.13,26,871.41,27,1024.16,31,739.86,25,750.68,23,897.11,23,774.36,27,1046.47,27,851.64,834.36,623.13,563.13,564.12,171.57,6685.85,0.282723537,1144,0.129199701,10293.8,0.416438356
57569716,526.28,14,641.36,18,565.22,24,914.83,25,803.34,29,804.88,27,690.65,26,821.9,26,613.54,18,759.16,23,823.68,27,984.95,25,504.61,385.55,875.17,1465.7,1711.73,2775.92,1231.11,0.373529412,939,0.184208272,8949.79,0.38630137
58159515,386.41,23,341.55,22,443.45,19,445.2,20,730,23,398.36,21,374.2,19,418.69,22,403.29,19,314.06,17,372.81,15,791.73,29,693.24,828.02,821.94,781.41,524.71,1116.36,654.07,0.216789668,934,0.118242325,5419.75,0.34109589
59259713,627.93,50,486.63,47,591.08,51,588.78,39,560.45,38,422.98,41,429.44,23,501.44,39,507.93,33,569.61,34,638.43,33,970.43,39,418.93,935.26,591.72,665.13,695.63,3163.86,424.6,0.27037037,617,0.128261373,6895.13,0.639726027
59349779,480.13,29,627.94,28,589.4,27,783.91,34,680.13,32,443.88,26,667.86,27,690.81,25,701.73,37,691.03,33,604.14,28,774.41,35,267.11,1833.85,484.64,1783,815.73,1581.82,969.22,0.39380023,769,0.193825005,7735.37,0.494520548
59719949,941.88,30,662.28,25,731.2,30,772.43,32,966.07,18,702.49,25,941.13,25,848.92,24,1014.85,30,913.56,29,957.96,27,724.21,21,289.08,915.99,434.52,297.98,337.96,5713.79,2187.66,0.460831889,1740,0.228608764,10176.98,0.432876712
59809919,579.07,28,433.31,24,288.13,18,623.87,27,596.17,21,439.15,24,509.78,28,414.49,26,294.92,22,398.92,24,301.06,16,716.79,31,522.51,1068.44,539.77,751.78,700.63,1288.29,724.24,0.32944181,996,0.179370382,5595.66,0.395890411
60319729,468.78,36,511.76,34,616.24,37,510.89,33,574.6,30,435.84,29,513.02,36,607.73,41,499.72,29,558.91,37,585.56,35,522.16,31,1344.22,1375.1,1288.1,1155.62,1219.85,11.97,10.35,0.285041551,596,0.16966317,6405.21,0.55890411
60479987,641.57,31,496.45,23,646.4,32,832.03,32,777.22,31,770.49,35,671.41,27,933.46,25,455.29,21,653.87,27,602.13,29,642.83,26,1214.35,948.36,829.72,1145.32,949.73,1329.52,1706.15,0.290816327,1119,0.119026316,8123.15,0.464383562
61279763,475.03,12,725.79,14,1151,16,1167.02,20,611.38,11,1252.54,20,1439.04,30,1336,26,1078.76,22,722.19,13,743.77,15,886.91,16,424.52,398.02,1367.59,902.92,4196.55,4098.58,201.25,0.29753915,953,0.186719793,11589.43,0.294520548
62949989,825.17,38,736.4,36,962.46,43,971.01,37,966.77,43,870.66,43,743.47,32,692.28,41,809.66,38,880.96,38,784.7,34,1063.72,41,910,1475.44,1129.38,1337.88,1663.63,2808.98,981.95,0.330536913,1115,0.169433808,10307.26,0.635616438
63039914,545.5,16,763.4,26,960.15,32,1148.06,28,1020.3,26,405.96,14,345.61,11,453.32,9,370.01,11,479.67,15,466.27,13,750.23,14,1251.42,1123.46,1429.45,1078.39,1638.22,781.89,405.65,0.345574818,1305,0.191398391,7708.48,0.294520548
63259722,546.08,21,484.59,17,710.5,27,668.15,27,627.96,19,754.23,21,431.23,16,683.45,22,742.39,28,691.07,18,600.61,22,433.98,16,894.65,1497.22,1524.04,1034.63,829.91,930.92,662.87,0.348110465,1367,0.161154552,7374.24,0.347945205
63739689,817.62,27,665.73,24,763.42,26,1166.28,34,811.28,30,776.14,24,742.86,23,608.74,24,766.2,28,897,34,722.4,29,1103.98,27,579.66,1132.37,1270.37,1049.86,1392.7,3569.92,846.77,0.412724307,944,0.20496057,9841.65,0.452054795
64509787,464.95,29,461.99,26,645.84,29,587.35,34,489.29,19,433.86,25,543.47,27,433.69,30,466.06,28,451.82,28,472.2,27,844.26,41,740.45,605.66,1086.14,1064.05,864.48,895.74,1038.26,0.410798775,1134,0.197692025,6294.78,0.469863014
64599801,758.92,25,773.18,20,882.06,23,1337.47,32,1263.05,30,992.48,29,751.89,23,794.29,25,909.09,28,967.72,32,861.63,27,1140.86,31,1304.3,2107.26,1375.97,1797.05,1730.14,2533.9,584.02,0.361856577,1547,0.193999041,11432.64,0.445205479
64659992,921.62,35,949.42,31,547.61,21,900.07,38,1128.25,40,819.18,34,748.17,29,809.16,32,955.12,33,797.74,31,874.03,36,1135.13,39,1027.45,2336.3,1461.45,1396.14,1853.78,1138.16,1372.22,0.382874889,1339,0.198249183,10585.5,0.546575342
64919918,290.83,20,388.41,16,372.77,16,822.02,18,208.76,17,370.59,15,562.46,21,205.86,13,424.75,21,373.19,22,431.83,23,758.25,20,542.82,35.27,901.21,16.8,1302,1624.97,786.65,0.409919767,1056,0.197582452,5209.72,0.304109589
65559862,711.37,50,713.11,41,916.14,46,656.77,39,769.83,48,820.79,51,799.75,49,767.13,54,880.32,49,805.68,52,952.4,47,1005.58,42,812.72,1622.52,1784.19,1458.33,1688.01,1618.67,814.43,0.32305252,1227,0.149442777,9798.87,0.778082192
65849722,382.86,33,538.8,35,471.7,29,635.46,34,796.93,48,595.7,40,641.64,46,731.09,45,643.59,37,581.24,40,531.98,36,568.18,33,855.53,1107.81,1043.66,1021.53,1038.77,934.78,1117.09,0.281912765,998,0.171203653,7119.17,0.624657534
66419918,521.63,36,572.74,31,496.5,33,470.43,29,602.81,34,310.32,25,480.64,29,577.62,32,526.78,39,675.58,39,469.81,37,1028.76,45,1060.63,1058.92,868.2,1183.94,1108.56,894.52,558.85,0.32293621,1264,0.144990343,6733.62,0.560273973
66789769,604.5,19,652.45,26,946.06,35,999,26,509.6,16,750.06,27,760.34,27,1499.67,37,616.88,24,570.64,27,541.66,25,828.93,27,616.94,1497.36,1831.41,1412.38,1788.65,1218.85,914.2,0.48083845,1544,0.228104454,9279.79,0.432876712
66859810,360.44,24,359.89,25,513.05,18,358.46,21,549.83,27,429.65,26,468.93,21,381.06,20,290.57,16,524.34,32,408.08,28,571.14,24,609.96,1053.74,739.8,587.4,1221.58,550.35,452.61,0.445059625,902,0.216830345,5215.44,0.38630137
